,Fecha / Hora,ID,Comentario
331,2022-06-02 11:34:05+00:00,7776,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Empresas
332,2022-06-02 11:45:56+00:00,7777,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Seguros
333,2022-06-02 12:01:22+00:00,7458,BBVA - Reporte Irene Empresas
334,2022-06-02 12:01:30+00:00,6867,Cruz Verde Informe Diario Junio 20220601
335,2022-06-02 12:06:50+00:00,6238,Seguimiento Tiendas
336,2022-06-02 12:08:16+00:00,7459,BBVA - Reporte Irene Seguros
337,2022-06-02 12:14:35+00:00,6867,Cruz Verde Informe Diario Junio 20220601
338,2022-06-02 12:17:16+00:00,6887,Messer Niveles De Servicio chile
339,2022-06-02 12:17:41+00:00,7492,Cruz Verde Informe Anis Junio 20220601
340,2022-06-02 12:17:46+00:00,6886,Messer Ocupación Agente
341,2022-06-02 12:18:09+00:00,6885,Messer 5/15
342,2022-06-02 12:25:09+00:00,8070,Wom Migracion Logueos
343,2022-06-02 12:26:23+00:00,7142,Ach Informe Reiteratividad Mayo 20220531 Mensual
344,2022-06-02 12:32:54+00:00,7931,BBVA - SPC / Banco
345,2022-06-02 12:34:19+00:00,7623,Messer Pbi Seguimiento Diario
346,2022-06-02 12:35:56+00:00,7078,BBVA - Reporte Chat Bot
347,2022-06-02 12:37:11+00:00,7079,BBVA - Reporte Premium Reiterado
348,2022-06-02 12:44:10+00:00,8070,Re:  Wom Migracion Logueos
349,2022-06-02 12:52:42+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
350,2022-06-02 12:54:21+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
351,2022-06-02 12:55:20+00:00,7982,Informe Seguimiento Central
352,2022-06-02 12:56:12+00:00,6577,Direc Tv Colombia K - Directv K Informe Gestion Diaria Cobranzas (novedades Cargue Base Gestión_cobranzas - Konecta
353,2022-06-02 12:58:27+00:00,7111,Ceet Tipificaciones Clasificados
354,2022-06-02 13:00:18+00:00,8084,Base Reclamos Despachos
355,2022-06-02 13:00:54+00:00,7860,Cruz Verde Pbi Oms Junio 20220601
356,2022-06-02 13:02:52+00:00,7799,Re: BBVA Seguros CDM Retenciones
357,2022-06-02 13:03:09+00:00,7827,Sena - Verbathing
358,2022-06-02 13:04:52+00:00,6095,BBVA SAC - Bbva Empresas Seguimiento Diario Buzones
359,2022-06-02 13:09:21+00:00,7589,Base Seguimiento Servicio Técnico
360,2022-06-02 13:10:45+00:00,5126,Ceet Asi Terminamos Ayer 01 Junio 2022
361,2022-06-02 13:11:54+00:00,5115,Direc Tv Colombia K - Directv K Informe De Tiempos Directv - Junio
362,2022-06-02 13:12:42+00:00,5128,Ceet Informe Cubo
363,2022-06-02 13:15:14+00:00,5665,Ceet Fuera De Horario
364,2022-06-02 13:18:21+00:00,7826,Sena - Informe IVR
365,2022-06-02 13:18:44+00:00,7045,Sena - dobot - power bi
366,2022-06-02 13:19:09+00:00,6591,Re: Bbva Seguros Cdm Front (Endosos -Inde -General)
367,2022-06-02 13:23:57+00:00,7406,Logs llamadas
368,2022-06-02 13:24:02+00:00,5132,Informe Ventas Caidas Junio 2022
369,2022-06-02 13:24:49+00:00,7634,Gestión Tipificación Generación
370,2022-06-02 13:28:08+00:00,7800,Re:  BBVA SEGUROS CDM Service Sale
371,2022-06-02 13:30:19+00:00,7810,ETB CD Detalle SMS Etb Canales Digitales Junio_v2
372,2022-06-02 13:31:08+00:00,8089,Base Lime Encuestas RRSS
373,2022-06-02 13:31:15+00:00,7812,ETB CD Reporte de Servicio Canales Digitales
374,2022-06-02 13:32:01+00:00,7933,Medicarte Informe Diario Pbi Junio 20220601
375,2022-06-02 13:35:46+00:00,7638,Afiliados compensar
376,2022-06-02 13:40:29+00:00,7569,Shein - Control Horas
377,2022-06-02 13:50:46+00:00,6440,Ach Informe Volumetría General Mayo 20220531 Mensual
378,2022-06-02 13:55:11+00:00,7703,Publicacion Simple Reporte De Ivr
379,2022-06-02 13:57:49+00:00,6095,RE:  BBVA SAC - Bbva Empresas Seguimiento Diario Buzones
380,2022-06-02 13:58:09+00:00,5131,Ceet Informe Conversion Diario Junio 2022
381,2022-06-02 13:58:36+00:00,5130,Ceet Informe Penetracion
382,2022-06-02 13:59:00+00:00,6621,Ceet Penetración Combos Junio 2022
383,2022-06-02 14:00:16+00:00,7817,ETB CD Redes Sociales
384,2022-06-02 14:00:28+00:00,7811,ETB CD Informe de Recontacto
385,2022-06-02 14:04:05+00:00,7576,Informe Novedades
386,2022-06-02 14:16:21+00:00,5459,Re:  Bbva Seguros Cdm Buzones
387,2022-06-02 14:19:45+00:00,7749,Liberty Informes: GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
388,2022-06-02 14:23:49+00:00,7591,Reporte de Integración
389,2022-06-02 14:24:58+00:00,7802,BBVA SEGUROS Cuadro Buzon Endosos
390,2022-06-02 14:27:47+00:00,7458,RE:  BBVA - Reporte Irene Empresas
391,2022-06-02 14:28:20+00:00,8088,Reporte indicadores operativos
392,2022-06-02 14:28:44+00:00,5594,Direc Tv Colombia K - Directv K Informe Cartera Inputs Mes Actual Junio
393,2022-06-02 14:29:52+00:00,5598,Direc Tv Colombia K - Directv K Informe Cartera Inputs Mes Siguiente Junio
394,2022-06-02 14:31:54+00:00,6440,Ach Informe Volumetría General Junio 20220601
395,2022-06-02 14:32:41+00:00,5403,BBVA - Bbva Empresas Informe Gerencial Empresas
396,2022-06-02 14:33:09+00:00,6165,Direct Tv Colombia - Directv K Compromisos Vigentes
397,2022-06-02 14:33:20+00:00,8026,Reporte App y Portal My Linde
398,2022-06-02 14:34:15+00:00,7170,Informe Control Ventas
399,2022-06-02 14:41:54+00:00,7795,Cruz Verde Bonificación Oai Junio 20220601
400,2022-06-02 14:42:25+00:00,7816,ETB CD Reporte Tipificaciones
401,2022-06-02 14:44:06+00:00,5207,Publicacion Linde Dashboard Diario
402,2022-06-02 14:44:32+00:00,5512,Base De Datos Habeas Data CEET- Junio 2022
403,2022-06-02 14:45:06+00:00,7748,Liberty Informe Coomeva
404,2022-06-02 14:45:27+00:00,7747,BANCO PICHINCHA Rellamados / Short Calls
405,2022-06-02 14:47:03+00:00,7458,BBVA - Reporte Irene Empresas
406,2022-06-02 14:47:45+00:00,7621,Messer Satu
407,2022-06-02 14:48:58+00:00,6888,Messer Productividad
408,2022-06-02 14:52:49+00:00,7779,BBVA - BBVA EMPRESAS Reporte Llamadas vs Tipificaciones
409,2022-06-02 14:54:22+00:00,8030,Bbva Seguros Cdm Desempleo
410,2022-06-02 14:58:19+00:00,7108,Acciona Movilidad - Reporte De Servicio Semanal Acciona Movilidad
411,2022-06-02 15:00:44+00:00,5168,Ceet Corte Ventas Hora Hora
412,2022-06-02 15:01:47+00:00,7141,Ach Informe Chat Bot Junio 20220601
413,2022-06-02 15:03:35+00:00,8092,Re:  Publicacion Enel Codensa Campaña Bienvenida
414,2022-06-02 15:05:48+00:00,6258,Ceet - Reporte Efectividades Etce - Televenta Suscripciones
415,2022-06-02 15:11:08+00:00,7706,Publicación Banco Popular Templete Verificación 2022
416,2022-06-02 15:11:08+00:00,7706,Publicación Banco Popular Templete Verificación 2022
417,2022-06-02 15:11:35+00:00,7407,BBVA - Reporte Soporte Otras Oficinas
418,2022-06-02 15:17:44+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
419,2022-06-02 15:18:10+00:00,7045,Sena - dobot - power bi
420,2022-06-02 15:19:45+00:00,7570,Shein - Metricas Operativas Pbi
421,2022-06-02 15:20:33+00:00,7141,Ach Informe Chat Bot Junio 20220601
422,2022-06-02 15:21:25+00:00,5956,Publicación Enel Codensa Reporte Cartera Outbound
423,2022-06-02 15:30:12+00:00,8074,Ach Informe Calidad Emitida Junio 20220601
424,2022-06-02 15:34:10+00:00,6534,Sodimac Tipificaciones Ventas
425,2022-06-02 15:38:41+00:00,6573,"Directv - Directv Tiempos Argentina, Ecuador, Recargas y UpRentabilidad Nomina ( Aspet)"
426,2022-06-02 15:39:35+00:00,7408,BBVA - Reporte Tipificación Outbound
427,2022-06-02 15:40:49+00:00,5138,Ceet Informe Acumulado Diario Junio 2022
428,2022-06-02 15:41:10+00:00,7594,Reporte de Tipificaciones Sac
429,2022-06-02 15:41:35+00:00,7408,BBVA - Reporte Tipificación Outbound
430,2022-06-02 15:42:12+00:00,6571,Cumplimiento Por Agente – Junio 2022
431,2022-06-02 15:43:05+00:00,5831,BBVA - Bbva Empresas Soporte Remoto
432,2022-06-02 15:43:10+00:00,5397,BBVA - Bbva Empresas Pse Capacitaciones
433,2022-06-02 15:43:36+00:00,6574,Directv - Directv Tiempos Ecuador Nomina ( Aspet)
434,2022-06-02 15:44:53+00:00,5131,Ceet Informe Conversion Diario Junio 2022
435,2022-06-02 15:49:16+00:00,8074,Ach Informe Calidad Emitida Junio 20220601
436,2022-06-02 15:50:55+00:00,5426,BBVA - Bbva Empresas Informe Mensual Buzones
437,2022-06-02 15:52:11+00:00,7833,Sena - Chat bot
438,2022-06-02 15:52:36+00:00,7622,Messer Remanentes
439,2022-06-02 15:55:55+00:00,7112,Ceet Seguimiento Habituales Junio 2022
440,2022-06-02 15:57:04+00:00,6043,Direc Tv Colombia K - Directv K Horas Conexion Validaciones
441,2022-06-02 15:57:33+00:00,6044,Direc Tv Colombia K - Directv K Horas Conexion Inbound Junio
442,2022-06-02 15:59:40+00:00,5140,Ceet Informe Acumulado Publicidad
443,2022-06-02 15:59:57+00:00,5138,Ceet Informe Acumulado Diario Mayo 2022
444,2022-06-02 15:59:59+00:00,7813,ETB CD Reporte Operación
445,2022-06-02 16:00:43+00:00,7708,Re:  Publicacion Enel Codensa Inbound Y Chat
446,2022-06-02 16:01:04+00:00,5140,Ceet Informe Acumulado Publicidad
447,2022-06-02 16:01:56+00:00,8085,Casos abiertos Formulario Web
448,2022-06-02 16:11:42+00:00,7711,Publicacion Enel Codensa Retenciones Fonoreubicados
449,2022-06-02 16:12:24+00:00,8091,Publicacion Enel Codensa Reporte Fidelizacion segunda base
450,2022-06-02 16:12:49+00:00,7709,Publicacion Enel Codensa Reporte Fidelizacion
451,2022-06-02 16:13:27+00:00,7708,Publicacion Enel Codensa Inbound Y Chat
452,2022-06-02 16:13:45+00:00,7112,Ceet Seguimiento Habituales Mayo 2022
453,2022-06-02 16:14:04+00:00,7707,Publicacion Enel Codensa Mesa Calidad Inbound
454,2022-06-02 16:14:48+00:00,6002,Publicacion Enel Codensa Reporte Retenciones Inbound
455,2022-06-02 16:15:32+00:00,8092,Publicacion Enel Codensa Campaña Bienvenida
456,2022-06-02 16:16:55+00:00,6579,Direc Tv Colombia K - Directv Actualizacion Base Antidesconexion Cartera (recupero) - Cobranzas - Junio 2022
457,2022-06-02 16:17:14+00:00,5428,BBVA - Bbva Empresas Informe Gestion Mensual Buzones
458,2022-06-02 16:17:51+00:00,6175,Directv K Descargue Ventas Rentabilidad Outbound
459,2022-06-02 16:19:02+00:00,6629,Histórico Clientes Habituales
460,2022-06-02 16:20:22+00:00,6912,BBVA - Bbva Empresas Informe Ivr
461,2022-06-02 16:26:45+00:00,7113,Ceet Informe Gestion Activo
462,2022-06-02 16:31:02+00:00,7814,ETB CD Satisfaccion_Web_DE
463,2022-06-02 16:33:39+00:00,7116,Ceet Informe Tipificaciones Sac Digital
464,2022-06-02 16:35:52+00:00,5728,Directv K Kpis
465,2022-06-02 16:44:32+00:00,7736,Directv K Seguimiento de Tipificaciones Recargas Argentina
466,2022-06-02 16:50:58+00:00,6254,Ceet - Resumen Retenciones
467,2022-06-02 16:51:00+00:00,7560,Ceet - Resumen Retenciones Digital
468,2022-06-02 16:51:06+00:00,6255,Ceet - Resumen Agente Retenciones
469,2022-06-02 16:56:14+00:00,5846,BBVA SAC - Bbva Empresas Informe Productividad Buzones
470,2022-06-02 16:56:40+00:00,6772,Sena - Reporte Tipificación Chat
471,2022-06-02 16:58:37+00:00,6777,Sena - Reporte Satisfacción Chat
472,2022-06-02 17:00:23+00:00,5131,Re:  Ceet Informe Conversion Diario Junio 2022
473,2022-06-02 17:01:41+00:00,7819,ETB CD Reporte Desempeño Diario
474,2022-06-02 17:06:42+00:00,7112,Re:  Ceet Seguimiento Habituales Mayo 2022
475,2022-06-02 17:09:32+00:00,7828,Sena - Reporte de servicio wp
476,2022-06-02 17:15:07+00:00,6257,Corte - Proyectos Comerciales - 12:00
477,2022-06-02 17:17:36+00:00,7701,Ceet Informe de Tráfico Clasificados
478,2022-06-02 17:19:45+00:00,6011,Ceet Clientes Reiterados Junio 2022
479,2022-06-02 17:20:22+00:00,5130,Ceet Informe Penetracion
480,2022-06-02 17:27:15+00:00,7561,Ceet - Abandonos Retenciones Digital
481,2022-06-02 17:30:05+00:00,7818,TCP Tablero Gerencial
482,2022-06-02 17:30:10+00:00,6902,Ach Habeas Data Mayo 20220531 Mensual
483,2022-06-02 17:31:35+00:00,7143,Ach Informe Comparativo Horas Junio 20220601
484,2022-06-02 17:46:33+00:00,7774,RE:  Pichincha Sik
485,2022-06-02 17:49:25+00:00,7829,Sena - Reporte de tipificación WP
486,2022-06-02 17:51:40+00:00,8027,Reporte App y Portal My Linde Corte 13:00
487,2022-06-02 17:56:41+00:00,8072,Ach Informe Mc Mayo 20220531
488,2022-06-02 18:00:43+00:00,7820,ETB CD Estimado de Factura ETB Digital
489,2022-06-02 18:02:22+00:00,7830,Sena - Reporte de satisfacción wp
490,2022-06-02 18:23:35+00:00,5130,Ceet Informe Penetracion
491,2022-06-02 18:28:04+00:00,7831,Sena - Reporte RS video Llamada
492,2022-06-02 18:34:15+00:00,7832,Sena - Reporte Satu video llamada
493,2022-06-02 18:41:10+00:00,2307,Informe Proyectos Comerciales de Junio 2022
494,2022-06-02 18:42:08+00:00,8028,Re:  Banmedica - Tablero de Control Banmédica Mayo
495,2022-06-02 18:46:42+00:00,6621,Ceet Penetración Combos Junio 2022
496,2022-06-02 19:00:09+00:00,7815,ETB CD Reporte de Tiempos
497,2022-06-02 19:03:38+00:00,8028,Banmedica - Tablero de Control Banmédica Mayo
498,2022-06-02 19:04:01+00:00,7835,Sena - Redes Sociales
499,2022-06-02 19:07:37+00:00,7748,Liberty Informe Coomeva
500,2022-06-02 19:12:39+00:00,7459,BBVA - Reporte Irene Seguros
501,2022-06-02 19:13:14+00:00,6532,Informe Bo
503,2022-06-02 19:30:40+00:00,7940,Ceet Informe Ventas caídas - recuperadas
504,2022-06-02 19:31:13+00:00,7459,RE:  BBVA - Reporte Irene Seguros
505,2022-06-02 19:32:48+00:00,7836,Sena - Transcript Chat
506,2022-06-02 19:34:26+00:00,7562,Ceet - Ausentismos Suscripciones
507,2022-06-02 19:42:14+00:00,7714,Publicacion Simple Codigos Detallados
508,2022-06-02 19:42:53+00:00,5311,Publicacion Nuevo Herald Codigos De Actividad Detallados
509,2022-06-02 19:44:39+00:00,7716,Publicación Linde Informe Preventa
510,2022-06-02 19:45:16+00:00,7749,Re:  Liberty Informes: GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
511,2022-06-02 19:46:16+00:00,7717,Publicacion Enel Codensa Reporte 5-15 rutina
512,2022-06-02 19:50:40+00:00,7941,Ceet Informe SAC Suscripciones - Mayo 2022
513,2022-06-02 19:55:41+00:00,6625,Ceet Informe de Servicio Habituales Mayo 2022
514,2022-06-02 20:00:41+00:00,5144,Ceet Informe de Servicio Clasificados SAC
515,2022-06-02 20:00:48+00:00,6874,Cruz Verde Actualización Kpi's Junio 20220601
516,2022-06-02 20:00:59+00:00,8061,Cruz Verde Tablero De Control Unificado Junio 20220601
517,2022-06-02 20:02:23+00:00,7459,RE:  BBVA - Reporte Irene Seguros
518,2022-06-02 20:08:14+00:00,7105,REPORTE KPI´s TIEMPO DIGITALES - Junio (Gestión de bases Digital)
519,2022-06-02 20:10:07+00:00,7823,Tablero de Control ETB Digital
520,2022-06-02 20:13:25+00:00,6234,Sodimac Ivr
521,2022-06-02 20:14:19+00:00,6778,Sena - Factura
522,2022-06-02 20:15:37+00:00,8012,Etb Cd Ausentismo
523,2022-06-02 20:16:10+00:00,7782,BBVA - BBVA EMPRESAS Flujograma
524,2022-06-02 20:23:12+00:00,6005,Publicacion Enel Codensa Tablero Control Con Adherencia al 31 de Mayo
525,2022-06-02 20:23:43+00:00,6005,Publicacion Enel Codensa Tablero Control Con Adherencia al 31 de Mayo
526,2022-06-02 20:25:20+00:00,7019,Messer Respuesta De Correos Pacientes
527,2022-06-02 20:25:25+00:00,7724,Publicación conexion bot TABLERO DE CONTROL CHAT BOT MAYO 2022
528,2022-06-02 20:25:29+00:00,7754,Davivienda Informe IGD
529,2022-06-02 20:25:42+00:00,7753,BANCO PICHINCHA Tipificación
530,2022-06-02 20:26:00+00:00,7617,Wom Informe De Gestión
531,2022-06-02 20:26:09+00:00,6917,Publicación Banco Popular Tablero De Control Con Adherencia Al 31 de Mayo
532,2022-06-02 20:26:09+00:00,6917,Publicación Banco Popular Tablero De Control Con Adherencia Al 31 de Mayo
533,2022-06-02 20:28:01+00:00,7715,Publicacion Linde Tablero de Control Con Adherencia AL 31 de mayo
534,2022-06-02 20:31:27+00:00,7146,Ach Informe Mantenimiento Oro Junio 20220601
535,2022-06-02 20:32:52+00:00,8073,Messer Informe Ivr Opcion Sms
536,2022-06-02 20:34:29+00:00,6588,Direc Tv Colombia K - Directv K Informe Diario Rentabilidad Mayo
537,2022-06-02 20:42:57+00:00,6773,Sena - Reporte Tipificación Inbound
538,2022-06-02 20:52:28+00:00,6265,Flujo Venta Opcional
539,2022-06-02 20:56:14+00:00,8070,Re:  Wom Migracion Logueos
540,2022-06-02 20:58:34+00:00,7780,BBVA - Bbva Chat Bot - Corte 4 Pm
541,2022-06-02 20:58:34+00:00,7780,BBVA - Bbva Chat Bot - Corte 4 Pm
542,2022-06-02 20:58:50+00:00,7114,Ceet Informe SAC Suscripciones - Mayo 2022
543,2022-06-02 20:59:37+00:00,7837,Sena - Reporte De Satisfacción Inbound
544,2022-06-02 20:59:46+00:00,7701,Ceet Informe de Tráfico Clasificados
545,2022-06-02 21:00:10+00:00,7689,Medicarte Tablero De Control Junio 20220601
546,2022-06-02 21:00:37+00:00,6900,Ach Informe Mantenimiento Plata Junio 20220601
547,2022-06-02 21:02:01+00:00,6909,Ach Informe Ausentismo Y Adherencia Junio 20220601
548,2022-06-02 21:12:10+00:00,7695,Ceet - CEET Informe Llamadas No Efectivas Venta Opcional
549,2022-06-02 21:17:05+00:00,7101,Flujos Campaña CEET Nuevas – Junio
550,2022-06-02 21:26:40+00:00,7571,Shein - Tablero De Control
551,2022-06-02 21:30:03+00:00,6908,Ach Informe Mantenimiento Bronce Junio 20220601
552,2022-06-02 21:30:54+00:00,7073,Re:  Liberty Tableros De Control
553,2022-06-02 21:31:04+00:00,8078,Ach Informe Calidad Percibida Junio 20220601
554,2022-06-02 21:32:02+00:00,5157,Chilectra Tablero De Control
555,2022-06-02 21:34:24+00:00,6743,BBVA - Bbva Seguimiento Ausentismo Y Adherencia- Empresas
556,2022-06-02 21:36:29+00:00,5408,BBVA - Bbva Empresas Tablero De Control Empresas
557,2022-06-02 21:54:20+00:00,8012,RE:  Etb Cd Ausentismo
558,2022-06-02 21:54:29+00:00,7760,Chilectra Informe Tráfico
559,2022-06-02 21:59:48+00:00,6266,Ceet - Seguimiento _ Satu Etce Sac
560,2022-06-02 22:06:34+00:00,8025,Publicacion Enel Codensa Dash Board Xcustomer
561,2022-06-02 22:07:57+00:00,7712,Publicacion Enel Codensa Dash Board Salesforce
562,2022-06-02 22:31:40+00:00,8072,Ach Informe Mc Junio 20220601
563,2022-06-02 22:34:09+00:00,7144,Ach Informe Consumo 018000 Mayo 20220531 Mensual
564,2022-06-02 22:34:46+00:00,7574,Shein - Informe Diario
565,2022-06-02 22:41:13+00:00,6005,RE:  Publicacion Enel Codensa Tablero Control Con Adherencia al 31 de Mayo
566,2022-06-02 22:49:10+00:00,8096,"BBVA - Bbva Empresas Cuartiles Empresas Adh, Irene Y Calidad"
567,2022-06-02 22:54:48+00:00,6005,Re:  Publicacion Enel Codensa Tablero Control Con Adherencia al 31 de Mayo
568,2022-06-02 22:54:54+00:00,7107,Acciona Movilidad - Tablero De Control Acciona Movilidad
569,2022-06-02 22:56:41+00:00,8067,Sena - Reporte Outbound Voz
570,2022-06-02 22:57:26+00:00,7839,Sena - Reporte Outbound SMS interactivo -AGV
571,2022-06-02 22:58:08+00:00,6775,Sena - Reporte Outbound Sms
572,2022-06-02 22:58:37+00:00,6776,Sena - Reporte Outbound Email
573,2022-06-02 22:58:54+00:00,6779,Sena - Reporte Ausentismo
574,2022-06-02 23:01:21+00:00,6781,Sena - Tablero De Control
575,2022-06-02 23:01:34+00:00,7842,Sena - Informe Financiero
576,2022-06-02 23:11:36+00:00,6276,Corte - Proyectos Comerciales - 18:00
577,2022-06-02 23:14:26+00:00,7787,BBVA - BBVA EMPRESAS Premium Reiterado vs Multicase
578,2022-06-02 23:23:09+00:00,6005,RE:  Publicacion Enel Codensa Tablero Control Con Adherencia al 31 de Mayo
579,2022-06-02 23:30:55+00:00,7783,BBVA - Bbva Datos Informe SIK
580,2022-06-02 23:35:15+00:00,7573,Shein - Datos Sik
581,2022-06-03 00:15:51+00:00,8095,BBVA - Bbva Empresas Historico Buzones Nuevos / Replicas
582,2022-06-03 01:04:34+00:00,6005,RE:  Publicacion Enel Codensa Tablero Control Con Adherencia al 31 de Mayo
583,2022-06-03 10:46:38+00:00,7865,Messer Consolidado Correos
584,2022-06-03 10:52:50+00:00,6887,Messer Niveles De Servicio
585,2022-06-03 10:55:14+00:00,6887,Messer Niveles De Servicio Chile
586,2022-06-03 11:20:15+00:00,8070,Wom Migracion Logueos
587,2022-06-03 11:20:39+00:00,6886,Messer Ocupación Agente
588,2022-06-03 11:20:58+00:00,7776,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Empresas
589,2022-06-03 11:20:59+00:00,6885,Messer 5/15
591,2022-06-03 11:40:02+00:00,7777,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Seguros
592,2022-06-03 11:41:21+00:00,7019,Messer Respuesta De Correos Pacientes
593,2022-06-03 11:43:24+00:00,7459,BBVA - Reporte Irene Seguros
594,2022-06-03 11:43:24+00:00,7459,BBVA - Reporte Irene Seguros
595,2022-06-03 11:57:56+00:00,7749,Re:  Liberty Informes: GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
596,2022-06-03 12:00:52+00:00,6867,Cruz Verde Informe Diario Junio 20220602
597,2022-06-03 12:08:48+00:00,6238,Seguimiento Tiendas
598,2022-06-03 12:10:06+00:00,6867,Cruz Verde Informe Diario Junio 20220602
599,2022-06-03 12:28:13+00:00,7931,BBVA - SPC / Banco
600,2022-06-03 12:31:05+00:00,7492,Cruz Verde Informe Anis Junio 20220602
601,2022-06-03 12:49:43+00:00,7827,Sena - Verbathing
602,2022-06-03 12:51:32+00:00,6577,Direc Tv Colombia K - Directv K Informe Gestion Diaria Cobranzas (novedades Cargue Base Gestión_cobranzas - Konecta
603,2022-06-03 12:53:11+00:00,7826,Sena - Informe IVR
604,2022-06-03 12:54:00+00:00,7045,Sena - dobot - power bi
605,2022-06-03 12:54:18+00:00,7799,7799 | 03062022>BBVA Seguros CDM Retenciones
606,2022-06-03 12:56:05+00:00,7458,BBVA - Reporte Irene Empresas
607,2022-06-03 13:01:15+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
608,2022-06-03 13:01:53+00:00,7111,Ceet Tipificaciones Clasificados
609,2022-06-03 13:01:59+00:00,7860,Cruz Verde Pbi Oms Junio 20220602
610,2022-06-03 13:04:27+00:00,5115,Direc Tv Colombia K - Directv K Informe De Tiempos Directv - Junio
611,2022-06-03 13:05:40+00:00,7623,Messer Pbi Seguimiento Diario
612,2022-06-03 13:08:31+00:00,7589,Base Seguimiento Servicio Técnico
613,2022-06-03 13:09:46+00:00,7833,Sena - Chat bot
614,2022-06-03 13:11:43+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
615,2022-06-03 13:16:52+00:00,7982,Informe Seguimiento Central
616,2022-06-03 13:18:20+00:00,6591,Bbva Seguros Cdm Front (Endosos -Inde -General)
